TweetID,tweet
1.49849E+18,"Pemerintahan Jokowi resmi menambahkan regimen vaksin lanjutan atau booster Covid-19, yakni vaksin Sinopharm. Jadi ada enam jenis vaksin booster yang digunakan di Indonesia yaitu vaksin Sinovac, AstraZeneca, Pfizer, Moderna, Janssen (J&amp;J) dan Sinopharm.
https://t.co/laOEXyQcNJ"
1.49845E+18,Sah! Sinopharm Kini Masuk Daftar Vaksin Booster COVID-19 Pemerintah https://t.co/peaPT3ZLZa
1.49845E+18,Sah! Sinopharm Kini Masuk Daftar Vaksin Booster COVID-19 Pemerintah https://t.co/peaPT3IaAA
1.49844E+18,Kemenkes akhirnya memasukkan vaksin Sinopharm dalam daftar vaksin booster COVID-19. Total kini ada 6 jenis vaksin booster yang tersedia dan bisa digunakan. https://t.co/MAidp8e3Wk
1.49844E+18,"Kemenkes RI akhirnya memaasukkan vaksin Sinopharm dalam daftar vaksin booster Covid-19. Ke 6 vaksin itu adala:
- Sinovac
- Astra Zaneca
- Pfizer
- Moderna
- Janssen (J&amp;J) 
- Sinopharm

@jokowi Lawan Pandemi

https://t.co/8Gy8T9b6to"
1.49843E+18,"Inilah 6 Jenis Vaksin Booster COVID-19 yang Dipakai di Indonesia: Pemerintah telah resmi menambahkan regimen vaksin booster, yakni vaksin Sinopharm. Dengan demikian ada 6 jenis regimen vaksin booster yang digunakan di Indonesia. Keenam… https://t.co/WGpjBlSktl via @kabar_tangsel"
1.49843E+18,Kemenkes akhirnya memasukkan vaksin Sinopharm dalam daftar vaksin booster COVID-19. Total kini ada 6 jenis vaksin booster yang tersedia dan bisa digunakan. https://t.co/s9c2XQP55p
1.4983E+18,"Sinopharm Resmi Masuk Daftar Vaksin Booster, Cek 6 Jenis Vaksin COVID-19 yang Dipakai di RI https://t.co/c9sN1ZJaJ7"
1.49714E+18,"Untuk mendukung program percepatan vaksinasi nasional yang sudah dicanangkan bagian dari penanggulangan Covid19, menteri BUMN @erickthohir melalui  350 klinik Kimia Farma ikut menyukseskan vaksin booster sinopharm diseluruh Indonesia.
#DenganETMerdekaBerdaulat https://t.co/vfRzZ6rpv3"
1.49701E+18,"Vaksin Booster Sinopharm  bertujuan untuk membantu program percepatan vaksinasi yang dicanangkan pemerintah sebagai bagian dari penanggulangan Covid-19 yang telah  memperoleh Emergecy Use Authorization dari BPOM. 

@erickthohir 
#DenganETMerdekaBerdaulat https://t.co/wr9TQuvvc4"
1.49697E+18,"VAKSIN BOOSTER SINOPHARM Dicanangkan Pemerintah Sebagai Bagian Dari Penanggulangan Covid-19. 

DAN HEBATNYA..
Sudah Memperoleh Emergecy Use Authorization Dari BPOM. 💪🇮🇩👍

@erickthohir 
#DenganETMerdekaBerdaulat https://t.co/OOSVPhVaOe"
1.49681E+18,"Mentri BUMN @erickthohir Luncurkan 350 klinik Kimia Farma yg melayani Vaksinasi Lanjutan atau Booster Sinopharm

Vaksinasi Ini ditujukan utk membantu percepatan program Vaksinasi yg tlah di canangkn pemerintah sbg bagian dr penanggulan Covid 19

#DenganETMerdekaBerdaulat https://t.co/6uJZNHTt47"
1.49679E+18,"Malaysia hari ini menerima kumpulan kedua 500,000 dos vaksin Covid-19 Sinopharm yang disumbangkan Emiriah Arab Bersatu (UAE) https://t.co/MiZyIR1Z3v"
1.49678E+18,"VAKSIN BOOSTER SINOPHARM bertujuan untuk membantu program percepatan vaksinasi yang dicanangkan pemerintah sebagai bagian dari penanggulangan Covid-19 yang telah  memperoleh Emergecy Use Authorization dari BPOM. 

@erickthohir 
#DenganETMerdekaBerdaulat https://t.co/yByxXvGjFM"
1.49677E+18,"Mentri BUMN @erickthohir Luncurkan 350 klinik Kimia Farma yg melayani Vaksinasi Lanjutan atau Booster Sinopharm
Vaksinasi Ini ditujukan utk membantu percepatan program Vaksinasi yg tlah di canangkn pemerintah sbg bagian dr penanggulan Covid 19

#DenganETMerdekaBerdaulat https://t.co/SavIqleabP"
1.49667E+18,"Kata Erick, vaksin lanjutan atau booster Sinopharm ini bertujuan untuk membantu
percepatan program vaksinasi yang telah dicanangkan pemerintah sebagai bagian dari
penanggulangan Covid-19."
1.49664E+18,"Menteri BUMN Erick Thohir mengecek kesiapan 350 klinik Kimia Farma yang akan melayani vaksin dosis lanjutan.

Vaksin booster Sinopharm brtujuan u/ membantu percepatan program vaksinasi dicanangkn pemerintah sebagai bagian dari penanggulangan Covid-19
#DenganETMerdekaBerdaulat https://t.co/lsNmjqaVDW"
1.49645E+18,"banyak tempat vaksinasi, tapi semua tidak memperbolehkan untuk yang vaksin pertama dan kedua menggunakan sinopharm. keburu kena covid lagi ini."
1.49572E+18,"Senarai vaksin Covid-19 yang diiktiraf (yang kita dapat di Malaysia): 

- AZ Vaxzeria
- AZ COVISHIELD
- Pfizer
- Sinovac
- Sinopharm 
- Johnson - Johnson

Mesti lepas 7 hari selepas dapat dose kedua (all except J&amp;J)"
1.4948E+18,Badan POM telah melakukan evaluasi terhadap aspek khasiat dan keamanan mengacu pada standar evaluasi vaksin Covid-19 untuk vaksin Sinopharm sebagai dosis booster homolog untuk dewasa 18 tahun ke atas.
1.49459E+18,@AntoniusCDN @Maira_616 @selfmirror_ @Kevanlie88 @seruanhl @denni_sauya @chaterine_8 @yarachantique @NabilaAr__ @meera_santik4 @willona_007 Harus diperhatikan dan kini beliau juga fokus menangani lonjakan kasus covid-19 di Indonesia dgn hadirkan vaksin booster Sinopharm demi kesehatan warga masyarakat Indonesia agar tdk terpapar virus covid-19. @KemenBUMN @erickthohir #DenganETMerdekaBerdaulat https://t.co/VmJqHYDTS5
1.49458E+18,"@Abdi_Nagari @MusaRudy_Stpl Joss, beliau juga fokus menangani lonjakan kasus covid-19 di Indonesia dengan hadirkan vaksin lanjutan atau booster Sinopharm demi kesehatan warga masyarakat Indonesia agar tdk terpapar virus covid-19. @KemenBUMN @erickthohir #DenganETMerdekaBerdaulat https://t.co/VmJqHYDTS5"
1.49445E+18,"BPOM telah melakukan evaluasi thd aspek khasiat dan keamanan mengacu pd standar evaluasi vaksin COVID-19 utk vaksin Sinopharm sbg dosis booster homolog utk dewasa 18 tahun ke atas.

@erickthohir 
#DenganETMerdekaBerdaulat https://t.co/KG19GC585V"
1.49431E+18,"Badan POM telah melakukan evaluasi terhadap aspek khasiat dan keamanan mengacu pada standar evaluasi vaksin Covid-19 untuk vaksin Sinopharm sebagai dosis booster homolog untuk dewasa 18 tahun ke atas.

https://t.co/aRhJnjQhEY @jokowi"
1.49252E+18,PT Freeport Indonesia (PTFI) kembali mengadakan program vaksinasi booster untuk menekan risiko penularan Covid-19 bagi para karyawannya. #Sinopharm https://t.co/DRZ3KOjM5G
1.49231E+18,Kimia Farma: Vaksin Covid-19 Booster Sinopharm Sudah Bisa Didapatkan https://t.co/eycscG5tU6
1.49231E+18,Kimia Farma: Vaksin Covid-19 Booster Sinopharm Sudah Bisa Didapatkan https://t.co/bQjpX3ptMr
1.49215E+18,@03__nakula Arab Saudi Menyetujui Vaksin COVID-19 Sinovac dan Sinopharm https://t.co/enaF6c1JGt
1.49215E+18,Arab Saudi Menyetujui Vaksin COVID-19 Sinovac dan Sinopharm https://t.co/enaF6c1JGt
1.49203E+18,Militer Vietnam terima gelombang kedua vaksin COVID-19 Sinopharm sumbangan Tentara Pembebasan Rakyat (People's Liberation Army/PLA) Tiongkok https://t.co/yAeflw6Dhx https://t.co/igaKBKZPs3
1.49134E+18,Vaksin COVID-19 keluaran Kumpulan Farmaseutikal Nasional China (Sinopharm) telah mendapat kelulusan untuk kegunaan di Afrika Selatan. https://t.co/IXKEBKk2ut
1.49133E+18,Pak @jokowi sy peserta vaksin gotongroyong (Sinopharm) &amp; ada tiket booster tp di pedulilindungi u/ Sinopharm nunggu arahan pemerintah.Kasus Covid meningkat &amp; booster gratis tersebar tp Sinopharm gak bs.Jgn yg pake Sinopharm boosternya vaksin Cina lagi!Gak laku u/ ke negara2 lain!
1.49125E+18,@PLindungi sy peserta vaksin gotongroyong (Sinopharm) &amp; ada tiket booster tp di pedulilindungi u/ Sinopharm nunggu arahan pemerintah.Kasus Covid meningkat &amp; booster gratis tersebar tp Sinopharm gak bs.Jgn yg pake Sinopharm boosternya vaksin Cina lagi!Gak laku u/ ke negara2 lain!
1.49125E+18,@KemenkesRI sy peserta vaksin gotongroyong (Sinopharm) &amp; ada tiket booster tp di pedulilindungi u/ Sinopharm nunggu arahan pemerintah.Kasus Covid meningkat &amp; booster gratis tersebar tp Sinopharm gak bs.Jgn yg pake Sinopharm boosternya vaksin Cina lagi!Gak laku u/ ke negara2 lain!
1.49093E+18,Afrika Selatan Izinkan Penggunaan Vaksin Covid-19 China Sinopharm https://t.co/HsgFUR3flN
1.49074E+18,"Regulator kesehatan Afrika Selatan, Senin (7/2), mengatakan bahwa mereka telah menyetujui vaksin COVID-19 dari Sinopharm, China. Namun, seorang pejabat senior kesehatan mengatakan pemerintah tidak berencana mendapatkan dosis vaksin tersebut untuk saat ini.
https://t.co/kTkMEcbrTy"
1.49066E+18,"Regulator kesehatan Afrika Selatan SAHPRA pada Senin, 7 Februari 2022, menyetujui penggunaan vaksin virus corona buatan Cina, Sinopharm.  #TempoDunia https://t.co/bUPfqzjGtq"
1.4902E+18,"Artinya, Vaksin Sinopharm resmi menjadi Vaksin COVID-19 ke-6 yang dapat digunakan sebagai Vaksin booster.

Nah untuk informasi selengkapnya bisa langsung simak infografis di atas. 

#VaksinBooster
#AyoVaksin
#JogjaElingLanWaspada
#COVID19"
1.48991E+18,"Thailand Baru Izinkan Penggunaan Vaksin Covid-19 Sinovac, Tapi Anak Usia 6 Tahun Harus Pakai Sinopharm https://t.co/yj0S3lkaXt"
1.48989E+18,"Hai SohIB! Izin penggunaan darurat #VaksinBooster #Sinopharm sudah diterbitkan lho. 

#IndonesiaBaik #YangMudaSukaData #EdukasiInformasi #Infografis #Vaksin #Vaksinasi #COVID19 #KominfoNewsroom @BPOM_RI https://t.co/AzCCuFFymj"
1.48988E+18,"nah masih nyambung sama COVID-19, BPOM udah ngeluarin izin nih untuk penggunaan sinopharm sebagai vaksin booster. yuk, buat yang berkesempatan jangan lupa vaksin booster ya! (ref: https://t.co/btsjrhnZ5k)"
1.48983E+18,"6 Fakta Vaksin Sinopharm, Dapat Izin BPOM untuk Booster. Vaksin Covid Untuk Anak Telah Teruji Dan Terjamin Keamanannya. 
https://t.co/P2JoK5gxKc… Yuk Disiplin Prokes"
1.48958E+18,Vaksin Sinopharm telah resmi menjadi vaksin COVID-19 ke-6 yang digunakan sebagai dosis booster atau dosis lanjutan setelah memperoleh Izin Penggunaan Darurat (Emergency Use Authorization/EUA) dari Badan POM.
1.48957E+18,"sumpah gue nyesel bgt dulu vaksin sinopharm, pas jadwal vaksin kedua gue positif covid, trs sampe skrg gaada info vaksinasi sinopharm lagi fakkk"
1.48951E+18,Booster Vaksin Covid-19 Sinopharm Naikkan Antibodi 15 Kali Lebih Tinggi https://t.co/bb3GTT112E
1.48885E+18,Badan POM (BPOM) RI sudah mengeluarkan izin penggunaan darurat (EUA) untuk vaksin Sinopharm sebagai booster Covid-19. Simak fakta-fakta yang perlu diperhatikan. https://t.co/fazH0Qvxan
1.48885E+18,"Badan Pengawas Obat dan Makanan ( BPOM ) telah menerbitkan izin penggunaan darurat untuk vaksin Sinopharm sebagai dosis booster atau vaksin dosis lanjutan.Artinya, vaksin Sinopharm resmi menjadi vaksin Covid-19 ke-6 yang dapat digunakan sebagai vaksin booster. #MNCTrijaya #Vaksin https://t.co/ZLBxxvAoc1"
1.48885E+18,"BPOM Setujui Penggunaan Vaksin COVID-19 Sinopharm Sebagai Booster, Ini Efek Samping yang Bisa Terasa #Nasional https://t.co/lt4K6XFiLN https://t.co/Io54P6CFPk"
1.48884E+18,"#Live 
Pro3 RRI saat ini sedang mewawancara Jubir Vaksinasi Covid-19 Kemenkes, Siti Nadia Tarmizi terkait dengan Vaksin Booster Sinopharm Berbayar.

Selengkapnya dengarkan di 88.8 Fm Pro3 RRI

-J.S-"
1.4888E+18,"Badan Pengawas Obat dan Makanan (BPOM) memberikan izin penggunaan darurat atau EUA untuk vaksin Covid-19 Sinopharm sebagai vaksin dosis tiga atau booster.

https://t.co/SUAKZeoMqC"
1.4888E+18,"BPOM Terbitkan Izin Penggunaan Vaksin Covid-19 Sinopharm untuk Booster
https://t.co/pGEwnVxuWF"
1.48879E+18,BPOM Resmikan Sinopharm Sebagai Vaksin Booster COVID-19 https://t.co/uSktQeRXsO
1.48877E+18,"BPOM menerbitkan izin penggunaan darurat vaksin Covid-19 Sinopharm untuk dosis ketiga atau booster. 6 vaksin booster yang sudah mendapat izin, adalah Sinovac, Zifivax, Pfizer, Moderna, AstraZeneca, dan Sinopharm.

#bpom #uea #vaksincovid19 #vaksinbooster #booster https://t.co/uMvAInYevU"
1.48873E+18,Vaksin Covid-19 Sinopharm Resmi Kantongi Izin BPOM Sebagai Dosis Booster https://t.co/yQsfiJuIla
1.48873E+18,#InfoGenWaniPooll BPOM berikan izin penggunaan darurat atau EUA untuk vaksin Covid-19 Sinopharm sebagai vaksin dosis tiga atau booster. Vaksin Sinopharm digunakan sebagai booster homolog.
1.48873E+18,"Lulus Uji BPOM, Sinopharm Jadi Vaksin Booster Covid-19 ke-6 di Indonesia https://t.co/dCJ8DpybK4"
1.48872E+18,Sinopharm Jadi Vaksin Covid-19 ke-6 yang Diizinkan Darurat untuk Booster https://t.co/IxOROdDcIa #booster #covid-19 #sinopharm #vaksin
1.48872E+18,Sinopharm menjadi vaksin Covid-19 ke-6 yang diizinkan darurat untuk booster. https://t.co/7VMw8ROa4y
1.48871E+18,Sinopharm menjadi vaksin corona keenam yang diberikan izinnya oleh BPOM untuk digunakan dalam penyuntikan booster. #kumparanNews https://t.co/8xWVUvWcLS
1.48813E+18,"@KemenkesRI @satgascovid19id @SatgasCovid19 @jokowi @detikcom kerabat saya divaksin pertama sinopharm, kemudian kena covid dan terlewat vaksin kedua. Sekarang dia kesulitan untuk mendapatkan vaksin kedua. Bisa dibantu?"
1.48763E+18,"@VirtuaWildness @LtdAkbar Ada yang tahu,contain virus vaksin covid seperti sinovac,sinopharm ada berapa?..sepertinya ngak ada dilabel botol?"
1.48744E+18,"Indonesia Pastikan Vaksin COVID-19 Halal dan Aman
Ada 4 produsen vaksin yang tengah menjalin kerja sama aktif dengan Indonesia yakni Sinovac, Sinopharm, CanSino dan AstraZeneca. https://t.co/uxnLxAahYh"
1.48738E+18,"@AbdulLatif_BE @imanr81 @dokterapin @dr_koko28 @indrakusuma Sinovac/Sinopharm halal... Yg lainnya Haram.
Itu Fatwa MUI.

Yg saya tanyakan, bagaimana dengan yg menerima Pfizer/Mozernq/AZ yg jelas haram...? Mengatasnamakan 'Vaksin baik namun 'memaksa' barang haram. Sementara obat Covid bukan cuma itu. Sehingga kedaruratan gak berlaku"
1.4869E+18,"Via @raratitihhh 💉Vaksin Covid 19 *HARI INI*
AZ, Sinovac, Pfizer dosis 1,2
📍Klinik Kusuma

Sinopharm
📍GOR Segiri

#samarinda https://t.co/K40ERKWdwm"
1.4869E+18,"💉Vaksin Covid 19 *HARI INI*
AZ, Sinovac, Pfizer dosis 1,2
📍Klinik Kusuma

Sinopharm
📍GOR Segiri

@samarindabase @SamarindaUpdate @txtsamarinda https://t.co/K3yyt6n6UJ"
1.48636E+18,"@agustinahera99 maaf numpang nanya kak, udh dapet vaksin kedua sinopharm kah? sy jg lg nyari buat kk sy dosis kedua area jakarta, tangsel, trakhir vaksin juni trus covid nunggu 3 bulan smp skrng ga dpt dpt lg dosis kedua."
1.48632E+18,"Yang di-Pertuan Agong Al-Sultan Abdullah Ri’ayatuddin Al-Mustafa Billah Shah menzahirkan setinggi-tinggi penghargaan kepada kerajaan Emiriah Arab Bersatu (UAE) atas sumbangan satu juta dos vaksin #COVID19 Sinopharm kepada Malaysia.

https://t.co/s5OaYvPiO8 https://t.co/lfVqO15PPW"
1.48616E+18,"UAE sumbang satu juta dos vaksin Sinopharm kepada Malaysia

Emiriah Arab Bersatu (UAE) menyumbangkan sebanyak satu juta dos vaksin Covid-19 jenis Sinopharm kepada Malaysia dengan kumpulan pertama 500,000 dos tiba semalam.

https://t.co/RSDsXluvbT https://t.co/V5O78m6YVK"
1.48595E+18,"MALAYSIA TERIMA SATU JUTA DOS VAKSIN SINOPHARM DARI UAE

Malaysia akan menerima sumbangan satu juta dos vaksin COVID-19 jenis Sinopharm dari Emiriah Arab Bersatu (UAE) dengan kumpulan pertama 500,000 dos tiba hari ini. https://t.co/42Q6yIqavf"
1.48588E+18,"25 Jan - Malaysia terima 500,000 dos vaksin COVID-19, Sinopharm sumbangan Kerajaan Emiriah Arab Bersatu (UAE) hari ini. https://t.co/LX9HgBOT0R"
1.48414E+18,"Cita-cita aku ialah untuk pergi Thailand pastu dapatkan satu suntikan vaksin Covid-19 Moderna. Kemudian Sinovac atau Sinopharm somewhere dan akhirnya, Sputnik V atau Johnson and Johnson. Dengan ramuan semua vaccine, aku akan jadi Captain Vaccine!"
1.48373E+18,"Dalam kombinasi vaksin COVID-19 booster Kemenkes RI, belum ada jenis vaksin yang bisa diberikan bagi penerima vaksin primer Sinopharm. Inikah sebabnya? https://t.co/8vAVO7xhor"
1.48373E+18,"Dalam kombinasi vaksin COVID-19 booster Kemenkes RI, belum ada jenis vaksin yang bisa diberikan bagi penerima vaksin primer Sinopharm. Inikah sebabnya? https://t.co/RpcWTXX0kk"
1.48373E+18,"Dalam kombinasi vaksin COVID-19 booster Kemenkes RI, belum ada jenis vaksin yang bisa diberikan bagi penerima vaksin primer Sinopharm. Inikah sebabnya? https://t.co/FJdU72A7I3"
1.48372E+18,"Dalam kombinasi vaksin COVID-19 booster Kemenkes RI, belum ada jenis vaksin yang bisa diberikan bagi penerima vaksin primer Sinopharm. Inikah sebabnya? https://t.co/pUIIoMypnY"
1.48371E+18,"Karena vaksin Sinopharm dan Sinovac telah terbukti mampu menurunkan keganasan infeksi virus Covid-19.

#SemangatBaruBUMN #PupukIndonesia #covid #covid19 #omicron #vaksin #vaksinasi #pandemi"
1.48219E+18,"Dari covid pertama terdeteksi sampai produksi sinopharm, PRC hanya butuh setahun untuk produksi vaksin dengan teknologi jadoel(tapi battle proven).  Ini kita dengan teknologi yg sama sudah lebih dari dua tahun masih ga kelihatan."
1.48216E+18,"@nakaluarbiasa @SoundOfYogi @random_readerr @Mentimoen Baru tau aku istilah itu. Hehehe...
Makanya vaksin covid buatan china pakai sino sino gt ya, kayak sinovac sinopharm... 😅"
1.48191E+18,"Vaksinasi Covid-19 di Malaysia Tak Lagi Gratis, Vaksin Sinopharm Paling Murah https://t.co/SpCTfTnJYW"
1.48188E+18,"Vaksinasi Covid-19 di Malaysia Tak Lagi Gratis, Vaksin Sinopharm Paling Murah https://t.co/ZMhFsSkAAA #HeadlineKategori #Malaysia #VaksinBerbayar #VaksinCovid-19"
1.48185E+18,"#BHnasional Harga maksimum Sinovac, Sinopharm: APHM mahu kerajaan pertimbang implikasi kewangan 

https://t.co/1EuDdqHbNc

#vaksin #coronavirus #covid19"
1.48166E+18,"surprisingly indo nggak termasuk negara yg kena travel ban sama jerman. antara arus masuk org indo kesana dikit, atau di mata mrk infection rate covid disini udah gak semasif itu.

tapi jerman cm mengakui vaksin comirnaty, moderna, janssen, AZ, nuvaxovid.

*cries in sinopharm*"
1.48165E+18,"VAKSIN COVID-19 | Kerajaan menetapkan harga borong dan runcit maksimum bagi dua produk vaksin COVID-19 iaitu jenama CoronaVac keluaran Sinovac dan Covilo keluaran Sinopharm.

Video penuh di https://t.co/EtwEkgRkF1 https://t.co/QWN7zcvFBn"
1.48161E+18,"Harga siling itu akan berkuat kuasa pada Sabtu ini.

#MalaysiaNow #MNow #MNowNews #Sinovac #vaksin #Covid #CoronaVaccine #CoronaVac #Covilo #Sinopharm #VeroCell

https://t.co/fWGixz4Agf"
1.48161E+18,"Harga runcit dan borong maksimum bagi dua produk vaksin COVID-19 jenama CoronaVac keluaran Sinovac dan Covilo keluaran Sinopharm akan ditetapkan berkuat kuasa Sabtu ini (15 Jan).

@KKMPutrajaya 

#LindungDiriLindungSemua 

https://t.co/ay4gX9LOLe"
1.48159E+18,"Harga runcit, borong maksimum untuk vaksin COVID-19 Sinovac Sinopharm ditetapkan 

https://t.co/NI5t6Jucba 

@Khairykj @AlexNantaLinggi @KKMPutrajaya @kpdnhep https://t.co/DXV9mo2V4r"
1.48157E+18,"Harga maksimum vaksin Covid-19 keluaran Sinovac dan Sinopharm itu berkuat kuasa Sabtu ini.

https://t.co/tlkMoFCzSh"
