TweetID,tweet
1.50577E+18,Pfizer &amp; Moderna Sebut Ini Saatnya Vaksin Booster Covid Kedua https://t.co/rK9Nj6gPbn
1.5056E+18,Kabar baik! Vaksin Pfizer-BioNTech akan masuk ke Indonesia Agustus nanti. Vaksin COVID-19 ini termas... https://t.co/37K4rvSJxs
1.50557E+18,"Bahaya Efek samping dari vaksin booster Pfizer #vaksin #covid
https://t.co/5mxt7Vxtat"
1.50542E+18,Kabar baik! Vaksin Pfizer-BioNTech akan masuk ke Indonesia Agustus nanti. Vaksin COVID-19 ini termas... https://t.co/UVJq0N0Kca
1.50518E+18,Kabar baik! Vaksin Pfizer-BioNTech akan masuk ke Indonesia Agustus nanti. Vaksin COVID-19 ini termas... https://t.co/UVJq0MIAY2
1.50516E+18,"Tak cuma sampai dosis tiga, kini Pfizer mengajukan izin darurat vaksin COVID-19 booster kedua atau dosis keempat. Diklaim tekan angka infeksi. https://t.co/byPpInXYpo"
1.50515E+18,Kabar baik! Vaksin Pfizer-BioNTech akan masuk ke Indonesia Agustus nanti. Vaksin COVID-19 ini termas... https://t.co/So4ua9dzgW
1.50509E+18,Kabar baik! Vaksin Pfizer-BioNTech akan masuk ke Indonesia Agustus nanti. Vaksin COVID-19 ini termas... https://t.co/37K4rvSJxs
1.50506E+18,"Mereka dapet vaksin nya az apa moderna ya? Apa pfizer??

Gile sih.. w juga pake pfizer lemes nya ampun2an kek positif covid kemaren"
1.50506E+18,"Penyuntikan vaksin Covid-19 yang dilaksanakan Pemerintah Kec. Patumbak, Kab. Deli Serdang, Jumat (18/3/2022), hanya menggunakan 1 jenis vaksin, yakni Pfizer.
Pelaksanaan vaksinasi dilakukan di tiga lokasi, yakni Puskesmas Patumbak, Kantor Desa Marindal I, https://t.co/O9hHDU3Ygy https://t.co/jJfPTKYzsE"
1.50503E+18,"Sabtu,19 Maret 2022
Kegiatan Vaksinasi Covid-19 Dosis 1 , 2 , dan Booster di Kelurahan Joho dengan sasaran 600 Vaksinasi Pfizer @ kantor lurah joho https://t.co/vIsEsqkmVv"
1.50503E+18,"Harga pakej vaksin dekat hospital anak. Bila buat kira-kira tak banyak sangat beza dengan bayar by appointment.

saya tanya doktor beza PCV10 dan PCV13?  Generally sama sahaja, 

PCV10 (gsk)
PCV13 (Pfizer)

Samalah mcm ambil covid punya vaksin, ada astrazaneca brand lain. https://t.co/X9g63kfFan"
1.505E+18,"Tak cuma sampai dosis tiga, kini Pfizer mengajukan izin darurat vaksin COVID-19 booster kedua atau dosis keempat. Diklaim tekan angka infeksi. https://t.co/HBptB2lhUm"
1.50481E+18,Curiga kalau virus covid yang melanda Korsel tadinya dipersiapkan untuk menyerang Korut (sesuai DNA). Korsel yang memakai vaksin pfizer dan astrazeneca ternyata tidak efektif sama sekali. https://t.co/k1kLQCryR9
1.5048E+18,"@tamanserai @adlialy @aryndadimas @cremedesea Beda2 kali.. Saya vaksin sinovac 2X baik2 saja. Ada teman vaksin AZ 2 kali tahun lalu bapil ,panik terus ke RS, dinyatakan positif, 2 hari kemudian wafat. Teman saya 2X AZ dan booster pfizer, bulan lalu kena covid ..eeh kok nuduh kami yg tdk bergejala apa2 nulari dia."
1.50478E+18,Kabar baik! Vaksin Pfizer-BioNTech akan masuk ke Indonesia Agustus nanti. Vaksin COVID-19 ini termas... https://t.co/So4ua8WweW
1.50478E+18,"WAG aku isi 100an orang.
Tahun lalu rame banget yang pamer &amp; nyuruh vaksin.

Setelah pada kena Covid abis vaksin &amp; kena ini-itu lainnya….. tahun ini gak pernah lagi ada yang nyebut vaksin. 

Terakhir aku cuma share tipis2 soal data Pfizer. Sunyi. Sesunyi malam kudus~"
1.50477E+18,"Pfizer Minta Izin FDA Berikan Vaksin COVID Ke-4, Untuk Usia 65 Tahun ke Atas
https://t.co/UWWQ30TCqf @GPRindonesia"
1.50465E+18,"@adlialy @aryndadimas @cremedesea Saya dosis 3, az 2x, pfizer 1x. Kena omicron dengan gejala jauh lebih ringan dari adik saya yang vaksin 2x sinovac. Teman saya belum sempat vaksin covid langsung meninggal. Ini informasi aja sih reaksi yang kena covid dari yang vaksin 3x, 2x dan belum sempat vaksin sama sekali."
1.50465E+18,"@Azfarovski dari awal covid ada sampai sekarang sakit macam2 tapi bila swab alhamdullilah negatif. vaksin 1-3 pfizer, rasanya bukan tak kena maybe time kena tu tak sedar (without symptoms) 😭 and tanpa sedar dah tersebarkan virus dekat orang. i’m sorry🥲 moga dijauhkan."
1.50448E+18,Kabar baik! Vaksin Pfizer-BioNTech akan masuk ke Indonesia Agustus nanti. Vaksin COVID-19 ini termas... https://t.co/So4ua9dzgW
1.5044E+18,"Badan Keamanan Obat Korea Selatan mengizinkan penggunaan vaksin Covid-19 merek Pfizer kepada anak-anak rentang usia 5 sampai 11 tahun
https://t.co/y5CcIgiMvt"
1.50438E+18,Booster Masih Kurang? Pfizer Siapkan Vaksin Covid-19 Dosis Keempat https://t.co/1hrsVZ2dA3
1.50437E+18,CEO Pfizer: Booster Vaksin Covid Keempat Dibutuhkan https://t.co/0Em86Dk3zL
1.50435E+18,"Berdasarkan laporan keamanan vaksin COVID-19 dari Therapeutic Goods Administrations (TGA) Australia pada 10 Maret kemarin, Miokarditis merupakan efek samping, tetapi sangat jarang terjadi pada vaksin Pfizer dan Moderna.
@kemkominfo 
@PlateJohnny https://t.co/fMoNpwqr5N"
1.50435E+18,"Berdasarkan laporan keamanan vaksin COVID-19 dari Therapeutic Goods Administrations (TGA) Australia pada 10 Maret kemarin, Miokarditis merupakan efek samping, tetapi sangat jarang terjadi pada vaksin Pfizer dan Moderna.
@kemkominfo
@PlateJohnny
https://t.co/565fxuF4ru"
1.50433E+18,"Kahirol Hadifz: Semoga Pfizer mempercepatkan vaksin utk selsema ini. Penting utk kita pada tahun 2023 utk mengambil booster ke lapan COVID, dan melengkapkan dua dos H5N6. Nak raya kan? Kalau nak semayang raya, lengkapkanlah vaksinasi anda. https://t.co/LhAZFBIz2u"
1.50433E+18,"Berdasarkan laporan keamanan vaksin COVID-19 dari Therapeutic Goods Administrations (TGA) Australia pada 10 Maret kemarin, Miokarditis merupakan efek samping, tetapi sangat jarang terjadi pada vaksin Pfizer dan Moderna
@PlateJohnny 
@kemkominfo 
https://t.co/HlYY3v8aym"
1.50432E+18,"Ini Vaksin Booster Covid yang Direstui Kemenkes, Ada Pfizer? https://t.co/vVxKm9GzPq"
1.50432E+18,"Sahabat Digital

Berdasarkan laporan keamanan vaksin COVID-19 dari Therapeutic Goods Administrations (TGA) Australia pada 10 Maret kemarin, Miokarditis merupakan efek samping, tetapi sangat jarang terjadi pada vaksin Pfizer dan Moderna.

@kemkominfo 
@PlateJohnny https://t.co/XZ0XIRkJug"
1.50432E+18,"Vaksin Booster Ke-4 Wajib di Suntikan! Ucap CEO Pfizer Albert https://t.co/TUrP4529KQ via @warta21ads 

#COVID19"
1.50432E+18,Pfizer Minta AS Izinkan Dosis ke-4 Vaksin Covid untuk Manula https://t.co/4xcYNBRHdq https://t.co/m37rkYE5Qu
1.50431E+18,"Kamis, 17 Maret 2022. Anggota Koramil 01/ Sawahlunto Serda Nuryadi. Melaksanakan Pendampingan Kegiatan Vaksinasi Covid-19 mobile, jenis vaksin Coronavac dan Pfizer. Bertempat di Kantor Camat Barangin Kota Sawahlunto. https://t.co/hcmROH9D98"
1.50431E+18,"Bukan 2022, Bos Vaksin Pfizer Bocorkan Kapan Covid Berakhir https://t.co/SwbBGIkorV"
1.50428E+18,Kabar baik! Vaksin Pfizer-BioNTech akan masuk ke Indonesia Agustus nanti. Vaksin COVID-19 ini termas... https://t.co/37K4rvSJxs
1.50424E+18,"VAKSIN Dosis Keempat untuk Warga Usia Lanjut Disiapkan, Pfizer Ajukan Permohonan ke FDA

https://t.co/YgT2rm8pIc

SUNTIKAN BOOSTER UTK MANULA
#viruscorona #covid19 #Vaksinasi"
1.50413E+18,"Perusahaan farmasi #Pfizer diperkirakan pekan ini akan meminta otorisasi dosis #booster vaksin COVID-19 tambahan (dosis keempat) bagi #lansia  
untuk memaksimalkan perlindungan bagi warga berusia 65 tahun ke atas yang paling terpukul oleh pandemi.#COVID19 
https://t.co/KX3vlzbrWI"
1.50412E+18,"Gw baru tau bokap vaksin covid udah 4x..

2x Sinovac pas di Jakarta &amp; 2x Pfizer pas di LA 🤣🤣🤣🤣"
1.504E+18,"Pfizer-BioNTech Minta Persetujuan FDA untuk Berikan Dosis 4 Vaksin Covid-19 Bagi Lansia 
https://t.co/gPH9dQckXC"
1.504E+18,Pfizer-BioNTech Minta Persetujuan Darurat Vaksin Dosis keempat Covid Bagi Lansia https://t.co/j8dGuIRDB8
1.50398E+18,Kabar baik! Vaksin Pfizer-BioNTech akan masuk ke Indonesia Agustus nanti. Vaksin COVID-19 ini termas... https://t.co/37K4rvSJxs
1.50387E+18,"Ketua Pegawai Eksekutif Pfizer, berkata suntikan keempat vaksin COVID-19 perlu diambil kerana kekuatan pada vaksin sedia ada akan berkurangan.

Selanjutnya di: https://t.co/4dQ0qbkLdw"
1.50387E+18,"Ayo masyarakat Jepara, ikuti Vaksinasi Covid-19 untuk dosis 1, 2, dan 3, pada Rabu dan Kamis, 16-17 Maret 2022 di Pendopo Kalinyamat/Alit (depan SMP N 6 Jepara).

Jenis Vaksin Sinovac, Pfizer, Astrazeneca, dan Moderna.

Pelaksanaan Vaksinasi Covid-19 mulai pukul 08.00-11.00 WIB. https://t.co/MOO5zZ81zg"
1.50373E+18,"Muladi mengaku dosis pertama dan kedua dirinya disuntik menggunakan vaksin Sinovac. Kemudian dosis ketiga, dirinya disuntik vaksin Pfizer. Selanjutnya, dosis keempat ia disuntik vaksin Covid-19 Moderna.  https://t.co/uSsEAz3mJq"
1.50373E+18,Ambik vaksin pfizer and AZ pun kena covid category 2. Macam mana lah orang yang tak vaksin langsung
1.5037E+18,"COVID DAY 3 

Demam 
Sakit tekak
Cirit birit 
Pening + mual

Dh vaksin 2 dos Pfizer, 1 dos Moderna."
1.50363E+18,Kabar baik! Vaksin Pfizer-BioNTech akan masuk ke Indonesia Agustus nanti. Vaksin COVID-19 ini termas... https://t.co/37K4rvSJxs
1.50358E+18,"Tapi alhamdulillah, kami bertiga kekal negatif. Dengan izin-Nya, mungkin vaksin dan booster melindungi kami daripada jangkitan, dan antibodi yang terhasil mampu melawan virus covid, setakat ini.

Triple AZ, and double Sinovac + Pfizer. 

Get your vaccine, get boosted as well."
1.50358E+18,"Ambil vaksin, ambil booster. Rezeki ayah, tak teruk side effects covid, mungkin dengan bantuan vaksin dan booster. Double AZ + Pfizer. Ayah masih cergas, cuma batuk sesekali dan selsema sedikit. Tak ada symptoms lain. Aku, mak, adik double vaccinated and boosted, kekal negatif."
1.50357E+18,"🛑 CEO Pfizer umum individu perlu suntikan vaksin dos ke-4 Covid-19

https://t.co/jeNMNX0tw9"
1.50356E+18,CEO Pfizer Umum Individu Perlu Suntikan Vaksin Dos Keempat Covid-19 https://t.co/SMQ1bWYBRo
1.50339E+18,Kabar baik! Vaksin Pfizer-BioNTech akan masuk ke Indonesia Agustus nanti. Vaksin COVID-19 ini termas... https://t.co/37K4rvSJxs
1.50335E+18,Kepala Pfizer meyakini sebagian besar orang memerlukan dosis keempat vaksin COVID-19 untuk bisa benar-benar terlindungi dari virus Corona. Begini paparannya: https://t.co/8PviCny8Vt
1.50334E+18,suntikan keempat vaksin Covid-19 Tersangat Perlu – CEO Pfizer. https://t.co/TYm9fjN0tO
1.5033E+18,Bos Pfizer Serukan Vaksin Covid-19 Dosis Keempat https://t.co/RBD6xo8f1H
1.50328E+18,"CEO Pfizer Suarakan Pentingnya Dosis Keempat Vaksin Covid-19, Sudah Kirimkan Data ke FDA https://t.co/qE6sTiUt3m"
1.50326E+18,Walah! Vaksin Booster Belum Ampuh Lawan Covid – 19. Pfizer Siapkan Dosis Empat untuk Tangkal Varian Baru https://t.co/gOW0HABW45
1.50322E+18,CEO Pfizer: Perlu Suntik Vaksin Empat Kali Supaya Aman dari Semua Varian Covid-19: CEO Pfizer Albert Bourla mengatakan pada hari Minggu bahwa dosis keempat vaksin COVID-19 akan diperlukan untuk terus membantu agar kapasitas… https://t.co/PtHDEu4Oxl #News #pfizer #ceopfizer
1.5032E+18,Kepala Pfizer meyakini sebagian besar orang memerlukan dosis keempat vaksin COVID-19 untuk bisa benar-benar terlindungi dari virus Corona. Begini paparannya: https://t.co/2yelZ3b4ER
1.50319E+18,"Nyokap gue udah double vaksin sinovac sinovac pfizer pfizer. Pfizer dosenya full lagi. Keliling2 orang covid kaka gue dan gue (pas blm terkonfirmasi), bibi ART nyokap gue jg kena. Nyokap bokap gue bersih sih sih alhamdulillah."
1.50316E+18,"Dah 2 tahun 'berkawan' dgn COVID19, baru kenal 'perangai' dia - suka ubah penampilan dan perangai. CEO Pfizer cadangkan vaksin tahunan. Big Pharma kata orang. Tapi orang lupa ni sebijik mcm layanan kita kat member sorang lagi - Influenza. Cuma yang ni dah kenal 100 tahun dah la. https://t.co/TeKll2lqMq"
1.50296E+18,Kabar baik! Vaksin Pfizer-BioNTech akan masuk ke Indonesia Agustus nanti. Vaksin COVID-19 ini termas... https://t.co/37K4rvSJxs
1.50296E+18,"@RudyRoedyanto Nopember 2021 Aku vaksin 1 &amp; 2 pake Pfizer, Pebruari 2022 kena covid. Merk gak jamin lolos dari covid. 
Bisa bisanya diskriminasi vaksin, wkwk. 
Apakah karena sinovac produk Asia,? 
🤔"
1.50282E+18,"Bukan 2022, Bos Vaksin Pfizer Bocorkan Kapan Covid Berakhir https://t.co/HcJnBJBQ21"
1.50266E+18,"vaksin booster pfizer ini bener-bener bikin gw ngerasa kena covid loh, duh sumeng dari pagi"
1.50256E+18,Kabar baik! Vaksin Pfizer-BioNTech akan masuk ke Indonesia Agustus nanti. Vaksin COVID-19 ini termas... https://t.co/37K4rvSJxs
1.50244E+18,"@AbdulAzizlatte Sehari dua hari sebelum vaksin sebaiknya jg jangan kecapean..krn efeknya  sangat  berpengaruh setelah kita vaksin..sy sebelum vaksin terus berkegiatan, setelah vaksin pake Pfizer langsung tepar 3 hari ga bangun krn sakit semua badan beserta demam, rasanya sama dgn saat kena covid"
1.50242E+18,"Pfizer Mengetahui “Vaksin” mRNA-nya untuk Covid “Bocor Ke Ovarium” tetapi Menutupi Semuanya

Sebuah perintah pengadilan memaksa Pfizer untuk merilis 55.000 halaman dokumen tentang “vaksin” virus corona (Covid-19) Wuhan-nya, dan hal-hal mengejutkan sudah mulai bermunculan."
1.50226E+18,Kabar baik! Vaksin Pfizer-BioNTech akan masuk ke Indonesia Agustus nanti. Vaksin COVID-19 ini termas... https://t.co/37K4rvSJxs
1.50222E+18,"Penanggung jawab kegiatan vaksinasi Covid-19 menduga, antusiasme warga biasanya terlihat ketika vaksin yang disediakan adalah vaksin Pfizer. https://t.co/igqvLE0GlL"
1.50218E+18,"Jadwal vaksinasi COVID-19, jenis vaksin Pfizer utk dosis 1, 2 dan booster
..
..
#vaksincovidbooster 
#ayovaksinCOVID19 
#pkmmekarsaridepok https://t.co/tUg4r0BSnn"
1.50214E+18,"Bos Vaksin Pfizer Bocorkan Kapan Covid-19 Selesai, Bukan 2022 https://t.co/0PewwJcT0I"
1.50211E+18,"Jokowi Bangun Nusantara - Dalam uji klinis besar Pfizer, dua dosis vaksin terbukti 95% efektif mencegah kasus Covid-19, menurut hasil yang diterbitkan dalam The New England Journal of Medicine

https://t.co/ovIBGhV96X"
1.5021E+18,"Babinsa Koramil 17 Adimulyo, Kodim 0709/Kebumen Serma Aris Santoso yang memantau kegiatan vaksinasi tersebut menjelaskan bahwa vaksinasi covid-19 dosis 3 kali ini menggunakan vaksin jenis Pfizer. https://t.co/7pxjkKPQnW"
1.50194E+18,"Ada yg udh vaksin ketiga pake Pfizer dan kipinya malah kyk gejala covid? Insecure bgt karena mirip bgt sama symptoms pas dulu kena covid, ini kipi atau gw covid lg anjir 😌"
1.50192E+18,"@twitpos Create demand Vaksin:Ciptakan Virus,Covid19(Pfizer,Moderna)"
1.50188E+18,"Jenis Vaksin yang diberikan adalah Pfizer dan AstraZeneca. 

Sentra Vaksininasi Covid-19 dosis ke-3 (booster) ini bekerja sama dengan Kementerian Kesehatan, Dinas Kesehatan DKI Jakarta, Puskesmas Kecamatan Kebon Jeruk, dan Mister Aladin."
1.50186E+18,"https://t.co/FfxBNvzlFC
Depopulation secara halus.
Pfizer mengetahui vaksin mrna nya untuk covid bocor ke ovarium.
Tapi menutupi semuanya.."
1.50184E+18,"Kegiatan Monitoring Pelaksanaan Kegiatan Vaksinasi Covid-19 Dosis ke 3 (Pfizer ) bagi warga di wilayah Kelurahan Pasteur, yang berlokasi di Hotel Belviu pada hari Kamis , tanggal 10 Maret 2022 pukul 09.00 WIB s.d. Selesai; https://t.co/gHPu7Dr50E"
1.50183E+18,"Efek Vaksin Ke-3 Pfizer
Efek vaksin ke-3 yang muncul usai divaksinasi menggunakan Pfizer sebenarnya tidak jauh berbeda dari vaksin COVID-19 lainnya."
1.50183E+18,"Jenis vaksin COVID-19 yang telah mendapatkan izin penggunaan darurat dari Badan Pengawas Obat dan Makanan (BPOM) RI, antara lain:

CoronaVac buatan Sinovac
Vaksin Comirnaty buatan Pfizer
Vaksin Zivifax buatan Anhui
Moderna
AstraZeneca"
1.50181E+18,"Adapun vaksin yang digunakan adalah jenis Sinovac sebanyak 27 dan jenis Pfizer 12.

""Vaksinasi COVID-19 dosis ke-2 hari ini berjalan lancar, sukses, dan aman."
1.50173E+18,"Btw vaksin primer w pfizer dan booster full dose AZ. Padahal udah lama banget gak flu kek gini, tahun lalu kena covid aja tuh gak gini 🥲🥲"
1.50172E+18,"FDA Meminta Hakim Federal untuk Memberikannya Hingga Tahun 2076 untuk Melepaskan Data Vaksin COVID-19 Pfizer Sepenuhnya
https://t.co/kh3rU2O4LG"
1.50157E+18,"@kusumastianto @SeeUmoko @dayatia Yaa mending kalo vaksinnya udah dikembangkan selama bertahun tahun sblm digunakan scr massal

Lalu bagaimana dgn vaksin covid yg pengembangannya terburu-buru. Belum lagi dgn resiko yg dimiliki oleh vaksin Pfizer ini https://t.co/tQX6VYA0yY"
1.50157E+18,"Via @raratitihhh 💉Vaksin Covid 19
Pfizer dosis 1,2,3
📆12 Maret 2022
📍Klinik Ayu Husada

Sinovac dosis 1,2
📆15 Maret 2022
📍Kantor KKP Samarinda
https://t.co/t2ZWNmm1Kt

#vaksinmaret
#samarinda https://t.co/JFntu5qOuv"
1.50152E+18,"Menyesatkan, FDA sembunyikan dokumen vaksin Covid-19 Pfizer hingga 75 tahun https://t.co/yTeQip0L2G #TempoCekFakta #CekFakta"
1.5015E+18,Kabar baik! Vaksin Pfizer-BioNTech akan masuk ke Indonesia Agustus nanti. Vaksin COVID-19 ini termas... https://t.co/37K4rvSJxs
1.50148E+18,Studi: Vaksin COVID-19 Pfizer dan Moderna Tak Picu Kematian https://t.co/fTUrhGW1vy
1.50148E+18,"Via @raratitihhh 💉Vaksin Covid 19
Sinovac 1,2
📆10 Maret
📍Pusk. Remaja

*Sinovac 1,2
*AZ 1,2,3
📆11 Maret
📍Pusk. Wonorejo

*AZ 1,2,3
*Sinovac 1,2
📆Senin
*Pfizer 1,2,3
*Sinovac 1,2
📆Rabu
📍Pusk. Temindung

*baca dg teliti*

#vaksinmaret 
@samarinda https://t.co/qd82vq1HfO"
1.50146E+18,"Efek samping vaksin Covid-19 Pfizer di antaranya: 
Berbagai jenis herpes, berbagai jenis tumor, diabetes, pneumonia, berbagai jenis autoimun, cedera liver (hati), gagal jantung dan berbagai jenis masalah jantung, menopause dini, kelahiran prematur, dll."
1.50144E+18,"Via @raratitihhh 💉Vaksin Covid 19
AZ dosis 1,2,3
📆10 Maret 2022
📍Pusk. Loa Bakung
📍by Pusk. Sempaja *lokasi tertera*
📍Pusk. Lok Bahu *daftar via wa, cp tertera*

Pfizer dosis 1,2,3
📆11,12 Maret 2022
📍Pusk. Bukuan

#vaksinmaret
#samarinda https://t.co/JiBxfxmyA2"
1.50143E+18,Personel Unit KBR Detasemen Gegana Satuan Brimob Polda Maluku Utara Melaksanakan Pengamanan dan pengawalan vaksin V. PFIZER COVID-19 yang berjumlah 3 Koli (7.606 vial) bertujuan untuk memastikan vaksin Covid-19 yang didistribusikan di wilayah Maluku Utara https://t.co/3ngNxGZhQv
1.5014E+18,Ribuan Vaksin Covid-19 di Pesawaran Jenis Coronavac dan Pfizer Kadaluarsa Bulan Ini https://t.co/wNBOauTZgQ
1.50135E+18,"Puncak komedi 2022, abis vaksin booster+ Pfizer malah making drop positive COVID-19. yah gimana ini ceritanya :( @KemenkesRI"
1.50119E+18,"Yogyakarta - Petugas Medis Lapas Narkotika Kelas IIA Yogyakarta berikan Vaksinasi Booster Covid-19 (suntikan dosis Booster Vaksin jenis Pfizer) kepada 178 orang Warga Binaan. Kegiatan ini berlangsung di Klinik Pratama Lapas Narkotika Kelas IIA Yogyakarta, Selasa (08/04). https://t.co/hVImbNFbA8"
1.50118E+18,"Ayo masyarakat Jepara, ikuti Vaksinasi Covid-19 untuk dosis 1, 2, dan 3, pada Rabu dan Kamis, 9-10 Maret 2022 di Pendopo Kalinyamat/Alit (depan SMP N 6 Jepara).

Jenis Vaksin Sinovac, Pfizer, dan Astrazeneca.

Pelaksanaan Vaksinasi Covid-19 mulai pukul 08.00-11.00 WIB. https://t.co/87Pd3EMwcQ"
1.50114E+18,"Memperingati HUT Provinsi Lampung Ke-58
PMI Provinsi Lampung bekerjasama dengan KKP KLS II Panjang mengadakan SENTRA VAKSINASI BOOSTER COVID-19 5000 Dosis untuk Masyarakat Lampung

Vaksin BOOSTER: PFIZER https://t.co/0v6h9ZqQFI"
1.50109E+18,"Via @raratitihhh 💉Vaksin Covid 19
Pfizer dosis 1,2,3
📆Minggu
📍Klinik Media Farma
*daftar via wa cp tertera*

Pfizer booster
📆*tertera*
📍Klinik Kumala
*daftar via wa cp tertera*

#vaksinmaret
#samarinda https://t.co/2HjXgf0iuT"
1.50104E+18,"Sumbangan 3,5 juta dosis vaksin Pfizer, yang dinyatakan aman dan efektif, dari Amerika Serikat, tiba di Bandara Internasional Soekarno-Hatta, Cengkareng, Jumat (4/3/2022). 

Selengkapnya : https://t.co/xhwK09aMBy 

#MNCTrijaya #TrijayaFM #Covid19 #Vaksin #Covid19 https://t.co/v6IV1b9qTX"
