,raw,clean,prediction
41,"Juli 2021 : Positiv Covid19
Okt 2021 : Vaksin 1 Pfizer
Nov 2021 : Vaksin 2 Pfizer
Feb 2022 : Positiv Omicron
...
...
...
...

Akan terus begitu sampe akhir 2024?",juli positiv covid okt vaksin pfizer nov vaksin pfizer feb positiv omicron akan terus begitu sampai akhir,1
42,abis vaksin pfizer gejalanya lebih prah dripada kena covid aksgsksgsjsg,habis vaksin pfizer gejala lebih prah daripada kena covid aksgsksgsjsg,1
43,"Sepertinya vaksin COVID-19 Pfizer dan Moderna untuk booster udah pada keabisan yah ini, banyak Puskesmas &amp; RS di Jkt cuma sediain AZ buat booster nih 🤔",seperti vaksin covid pfizer dan moderna untuk booster sudah pada abis ya ini banyak puskesmas amp rs di jakarta cuma ain az buat booster ini,0
44,"Sebab saya dah pernah kene covid sebelum ambil vaksin, sakitnya pun dah rasa....dan dah ambil vaksin, kesihatan badan pun dah boleh rasa....kenapa paksa booster? Ramai je kene covid dekat sini, tapi kami dah ambil vaksin Alhamdulillah dah tak kene lagi....tapi Pfizer !",sebab saya deh pernah kene covid belum ambil vaksin sakit pun deh rasa dan deh ambil vaksin kesihatan badan pun deh boleh rasa kenapa paksa booster ramai je kene covid dekat sini tapi kami deh ambil vaksin alhamdulillah deh tidak kene lagi tapi pfizer,1
45,Di sini udah pada 3x vaksin pakai Pfizer aja masih kena covid. Yakin 2x Sinovac + 1x Pfizer lo aman?,di sini sudah pada vaksin pakai pfizer saja masih kena covid yakin sinovac pfizer kamu aman,1
46,Sulitnya mencari vaksin booster yang masih menggunakan vaksin #Pfizer atau #Moderna di Tangerang atau Jakarta sekarang ini 😥 #VaksinBooster #covid19,sulit cari vaksin booster yang masih guna vaksin atau di tangerang atau jakarta sekarang ini,0
47,Pfizer Inc. dan #Moderna Inc. sejauh ini telah melaporkan setidaknya $79 miliar dalam penjualan global gabungan vaksin dan perawatan Covid-19 untuk tahun 2021.,pfizer inc dan inc jauh ini telah lapor tidak miliar dalam jual global gabung vaksin dan awat covid untuk tahun,0
48,"Pls make doa untuk nenek saya, tengah bertarung dengan covid19. Masih di rumah sendiri, 85tahun. And paling penting, dulu dia vaksin yang johnson yang satu dos tu je bukan pfizer/sinovac. And, she is bedridden 😭😭😭",tolong pakai doa untuk nenek saya tengah tarung dengan covid masih di rumah sendiri tahun dan paling penting dulu dia vaksin yang johnson yang satu dos itu je bukan pfizer sinovac dan she is bedridden,1
49,"Stlah 1 bulan bsa mlewati covid walaupun kerja di area pasien covid gua mkin tkjub sma imun gua yg kebalnya luar biasa ini,ni krena jaman muda ska sakit2 trus pas tua jdi kebal apa ya gua ma virus wkwk bhkan smua vaksin yg gua coba dri sinovac,moderna,n pfizer jg gk da rsa ,gila2",stlah bulan bisa mlewati covid walaupun kerja di area pasien covid aku makin tkjub sama imun aku yang kebal luar biasa ini ini karena jaman muda suka sakit terus pas tua jadi kebal apa iya aku sama virus wkwk bhkan semua vaksin yang aku coba dari sinovac moderna pfizer juga enggak sudah rsa gila,1
50,@LiadMatisse Tanpa teknologi lipids dari Acuitas maka Pfizer gak bisa bikin vaksin covid,tanpa teknologi lipids dari acuitas maka pfizer enggak bisa buat vaksin covid,0
51,"Setelah beberapa kali 1 sedotan chatime atau lemontea sama orang2 positif covid tp aingnya tetep negatif, aing resign tml aja gitu trus jadi subjek percobaan vaksin. Ntar ada Pfizer by Tepu",telah beberapa kali sedot chatime atau lemontea sama orang positif covid tapi aingnya tetap negatif saya resign tml saja begitu terus jadi subjek coba vaksin entar ada pfizer by tepu,0
52,"Dalam rangka PENCEGAHAN COVID-19, *PT Indo Sakura Indah* bekerja sama dengan *Polres Salatiga* akan menyelenggarakan vaksin ke -3 (Booster) jenis vaksin Pfizer pada:
Hari       :  Sabtu, 
Tanggal :  26 Februari 2022 
Pukul     : 08.00 - Selesai 
Lokasi    : PT. INDO SAKURA INDAH",dalam rangka cegah covid pt indonesia sakura indah kerja sama dengan polres salatiga akan selenggara vaksin ke booster jenis vaksin pfizer pada hari sabtu tanggal februari pukul selesai lokasi pt indonesia sakura indah,1
53,"Senarai vaksin Covid-19 yang diiktiraf (yang kita dapat di Malaysia): 

- AZ Vaxzeria
- AZ COVISHIELD
- Pfizer
- Sinovac
- Sinopharm 
- Johnson - Johnson

Mesti lepas 7 hari selepas dapat dose kedua (all except J&amp;J)",senarai vaksin covid yang iktiraf yang kita dapat di malaysia az vaxzeria az covishield pfizer sinovac sinopharm johnson johnson mesti lepas hari lepas dapat dose dua all except amp,1
54,"Hari ini aku dan suami sudah dapat booster Pfizer, sementara anak kami kebagian #vaksin kedua Sinovac. Rasanya senang, satu langkah untuk mencegah terpapar Covid-19 sudah kelar.

Tentu tetap harus taat prokes 😷👐🧼📏",hari ini saya dan suami sudah dapat booster pfizer sementara anak kami bagi dua sinovac rasa senang satu langkah untuk cegah papar covid sudah kelar tentu tetap harus taat prokes,1
55,-dips! Di sini ada yg udah vaksin booster pfizer terus positif covid omicron kah?,dips di sini ada yang sudah vaksin booster pfizer terus positif covid omicron kah,1
56,"@i_am_faziera Biasanya 1st dose and 2nd jrg demam, tp kalau kau lain vaksin utk booster mmg mostly demam. Ayah aku booster sama pfizer tak demam pun,  rileks je haha
Aku demam sehari je, tp masa covid tu lama dlm 3 hari aku dmam panas, sebab tu aku ckp booster ni 50% je ganas dari real covid",biasa st dose dan indak jrg demam tapi kalau kamu lain vaksin untuk booster memang mostly demam ayah saya booster sama pfizer tidak demam pun rileks je tertawa saya demam hari je tapi masa covid itu lama dalam hari saya dmam panas sebab itu saya cukup booster ini je ganas dari real covid,0
57,"@i_am_faziera Vaksin primer aku pfizer, yg booster aku dpt az, tapi vaksin primer aku tak rasa apa apa just lenguh tgn je. Tapi vaksin booster ni demam panas weh nak cecah 40. Lebih kurang mcm aku demam covid dulu.",vaksin primer saya pfizer yang booster saya dapat az tapi vaksin primer saya tidak rasa apa apa just lenguh tgn je tapi vaksin booster ini demam panas weh mau cecah lebih kurang macam saya demam covid dulu,1
58,"Hal ini membuat saya mengurungkan niat saya untuk vaksin covid, karna aplikasi sdh menentukan pfizer yg kemudian di bilang habis. Semoga menjadi perhatian semua instansi.",hal ini buat saya urung niat saya untuk vaksin covid karena aplikasi sudah tentu pfizer yang kemudian di bilang habis moga jadi perhati semua instansi,1
59,"@FessPonti v 1&amp;2 aku sinovac, pas vaksin kedua besoknya covid 😂 vaksin ketiga pfizer gada efek apa2 cm lengan yg di tusuk itu ngilu sm pegel2 3 harian",amp saya sinovac pas vaksin dua besok covid vaksin tiga pfizer enggak ada efek apa cuma lengan yang di tusuk itu ngilu sama gel hari,0
60,"thanks fastlab! hari ini booster di fastlab, ada moderna dan pfizer. sepi banget engga antri sm sekali.

syarat, hrs ada tiket vaksin ke-3 dan antigen negative (bs antigen on the spot) krn banyak kasus di vaksin saat kondisi positive covid.",terima kasih fastlab hari ini booster di fastlab ada moderna dan pfizer sepi banget enggak antri sama sekali syarat harus ada tiket vaksin ke dan antigen negative bisa antigen on the spot karena banyak kasus di vaksin saat kondisi positive covid,1
61,"Suami aku positif covid ke dua kalinya. Alhamdulillahnya gejalanya ringan jd bisa isoman dirumah kali ini. Padahal dia bulan Juni 2021 kena covid varian delta, trs skrg omicron. Blm sempet booster vaksin krn blm waktunya, tp dia dr perusahaannya vaksin pfizer.",suami saya positif covid ke dua kali alhamdulillah gejala ringan jadi bisa isoman rumah kali ini padahal dia bulan juni kena covid varian delta terus sekarang omicron belum sempat booster vaksin karena belum waktu tapi dia dari usaha vaksin pfizer,1
62,"Moots, disini ada ga yg udah vaksin pfizer tapi masih kena covid?",moots sini ada enggak yang sudah vaksin pfizer tapi masih kena covid,0
63,"masa kt Istanbul aku kne covid. ada satu mlm tu sakit dia gile, batuk non stop dr jam 10 lebih smpai subuh, tekak aku luka, kahak berdarah. minum air pedih. bdn ttbe sejuk, ttbe panas. vaksin sino +sino + booster pfizer. masih teruk. ptt org mati 😭",masa kita istanbul saya kne covid ada satu malam itu sakit dia gila batuk non stop dari jam lebih sampai subuh tekak saya luka kahak darah minum air pedih badan ttbe sejuk ttbe panas vaksin sino sino booster pfizer masih teruk ptt orang mati,0
64,aq abis anter bapake buat booster vaksin yg ke 3 . dpt pfizer. btw aq 2nd vaksin nya 11nov. brti dpt booster nya mei dong yah? g kelamaan? wkwk. udh keburu ilang ga sih covid.,aku habis antar bapake buat booster vaksin yang ke dapat pfizer ngomong-ngomong aku indak vaksin nya nov brti dapat booster nya mei dong ya lama wkwk sudah lanjur hilang enggak sih covid,1
65,"@glrhn Sebelum vaksin gue ga pernah pilek 1 hari bener bener paginya meriang pusing idung meler, malem makin meler plus mampet, cuman minum vitamin yang tiap hari gue minum bahkan sebelum covid, besoknya ILANG ANJIM INGUSNYA KOK BISA YE ANJAY MAKASIH PFIZER 😭🙏🏻",belum vaksin aku enggak pernah pilek hari benar benar pagi meriang pusing hidung meler malam makin meler plus mampet hanya minum vitamin yang tiap hari aku minum bahkan belum covid besok hilang anjing ingus kok bisa ye anjay terima kasih pfizer,1
66,"patut dekat botol vaksin tu kena letak ""Pfizer,120 hari tanpa covid"" ataupun ""Dijamin Terhindar dari Covid selama 450hari"" baru ramai melayu amik.",patut dekat botol vaksin itu kena letak pfizer hari tanpa covid atau jamin hindar dari covid lama hari baru ramai melayu amik,1
67,"@Askrlfess Vaksin Pfizer adalah vaksin mRNA (messenger RNA). Jenis vaksin ini akan memicu sistem sistem kekebalan tubuh membentuk spike protein, yang nantinya akan membantu tubuh membentuk antibodi yang dapat melawan virus Corona.",vaksin pfizer adalah vaksin mrna me enger rna jenis vaksin ini akan picu sistem sistem kebal tubuh bentuk spike protein yang nanti akan bantu tubuh bentuk antibodi yang dapat lawan virus corona,1
68,"@bonniewir @rykarlsen Swedia sudah dluan. Kebetulan ada temen lg study dsn. Jd dia bilang kehidupan sosial masyarakat disana mulai seperti normal dan masy nya sdh ""bersahabat"" dgn Covid.

Btw tmn aku dr Indonesia vaksin Sinovac 2 dosis. Tp smpe sana disuruh ""ulang"" jd dia vaksin Pfizer 2 dosis.",swedia sudah dluan betul ada teman lagi study dsn jadi dia bilang hidup sosial masyarakat sana mulai seperti normal dan masyarakat nya sudah sahabat dengan covid ngomong-ngomong teman saya dari indonesia vaksin sinovac dosis tapi sampai sana suruh ulang jadi dia vaksin pfizer dosis,1
69,"Nusantara Negeri Sejahtera -Nah, berdasarkan Surat Edaran HK.02.02/II/252/2022, dijelaskan juga bahwa vaksin booster COVID-19 pada ibu hamil adalah platform mRNA Pfizer dan Moderna",nusantara negeri sejahtera nah dasar surat edar hk ii jelas juga bahwa vaksin booster covid pada ibu hamil adalah platform mrna pfizer dan moderna,1
70,"@ana_ot @RajaGuguk14 “Omicron now the dominant U.S. Covid strain at 73% of cases, CDC data shows”. 

Ini negara yg pake vaksin Pfizer dan Moderna gak ada vaksin Sinovac di Amerika.",omicron now the dominant covid strain at of cases cdc data shows ini negara yang pakai vaksin pfizer dan moderna enggak ada vaksin sinovac di amerika,0
